User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1003018,P00192842,M,36-45,0,B,0,0,5,14,,6876
1003018,P00324942,M,36-45,0,B,0,0,5,,,7188
1003018,P00051442,M,36-45,0,B,0,0,8,17,,7926
1003018,P00184942,M,36-45,0,B,0,0,1,8,17,15311
1003018,P00268442,M,36-45,0,B,0,0,8,17,,8009
1003018,P00154642,M,36-45,0,B,0,0,8,,,8020
1003018,P00344142,M,36-45,0,B,0,0,18,,,3053
1003018,P00112042,M,36-45,0,B,0,0,18,,,3115
1003018,P00293242,M,36-45,0,B,0,0,8,16,,8077
1003018,P00271242,M,36-45,0,B,0,0,8,14,,7812
1003018,P00313342,M,36-45,0,B,0,0,5,,,5349
1003018,P00271942,M,36-45,0,B,0,0,5,8,,5235
1003018,P00316742,M,36-45,0,B,0,0,4,5,,2845
1003018,P00344742,M,36-45,0,B,0,0,5,,,6913
1003018,P00281642,M,36-45,0,B,0,0,1,8,,15283
1003018,P00321342,M,36-45,0,B,0,0,1,,,15839
1003018,P00037142,M,36-45,0,B,0,0,1,2,5,15665
1003018,P00116742,M,36-45,0,B,0,0,11,,,6168
1003018,P00280642,M,36-45,0,B,0,0,11,,,6045
1003018,P00331742,M,36-45,0,B,0,0,11,,,4648
1003018,P00194242,M,36-45,0,B,0,0,11,16,,1502
1003018,P00018942,M,36-45,0,B,0,0,8,,,7802
1003018,P00020442,M,36-45,0,B,0,0,8,,,6172
1003018,P00232942,M,36-45,0,B,0,0,8,16,,6069
1003018,P00244342,M,36-45,0,B,0,0,11,,,6179
1003018,P00258042,M,36-45,0,B,0,0,11,,,5902
1003019,P00286842,M,51-55,12,A,0,1,5,8,,7035
1003019,P00357042,M,51-55,12,A,0,1,5,,,7161
1003020,P00084442,F,36-45,7,B,0,0,13,16,,946
1003020,P00265242,F,36-45,7,B,0,0,5,8,,8732
1003020,P00349442,F,36-45,7,B,0,0,6,8,,12317
1003020,P00010842,F,36-45,7,B,0,0,8,16,,9745
1003020,P00120842,F,36-45,7,B,0,0,8,17,,8114
1003020,P00052242,F,36-45,7,B,0,0,8,,,7793
1003020,P00110742,F,36-45,7,B,0,0,1,2,8,15463
1003020,P00331042,F,36-45,7,B,0,0,5,8,,7115
1003020,P00184142,F,36-45,7,B,0,0,8,14,,7796
1003020,P00195242,F,36-45,7,B,0,0,8,,,4217
1003020,P00277642,F,36-45,7,B,0,0,2,3,10,12732
1003022,P00193542,M,26-35,17,C,3,0,1,2,,8004
1003022,P00010942,M,26-35,17,C,3,0,1,2,6,7644
1003023,P00337642,F,26-35,7,C,4+,1,3,4,,10943
1003024,P00057942,M,36-45,17,A,4+,0,1,2,6,12037
1003024,P00000642,M,36-45,17,A,4+,0,1,6,16,15384
1003024,P00229742,M,36-45,17,A,4+,0,1,16,,11464
1003024,P00112442,M,36-45,17,A,4+,0,6,8,,16114
1003024,P00219942,M,36-45,17,A,4+,0,6,16,,11977
1003024,P00302442,M,36-45,17,A,4+,0,5,6,,3554
1003024,P00350342,M,36-45,17,A,4+,0,1,6,,11797
1003024,P00000242,M,36-45,17,A,4+,0,2,4,9,13285
1003024,P00171342,M,36-45,17,A,4+,0,13,16,,741
1003025,P00129642,F,36-45,0,C,1,0,5,,,6864
1003025,P00089142,F,36-45,0,C,1,0,5,,,8780
1003025,P00115342,F,36-45,0,C,1,0,5,8,14,7105
1003025,P00116842,F,36-45,0,C,1,0,2,5,8,10098
1003025,P00212942,F,36-45,0,C,1,0,5,,,5467
1003025,P00189842,F,36-45,0,C,1,0,3,4,5,13673
1003025,P00120542,F,36-45,0,C,1,0,8,14,,9857
1003026,P00087042,F,18-25,4,B,1,0,10,14,16,23665
1003026,P00084342,F,18-25,4,B,1,0,13,16,,948
1003026,P00090542,F,18-25,4,B,1,0,16,,,20315
1003026,P00202542,F,18-25,4,B,1,0,13,16,,939
1003026,P00085642,F,18-25,4,B,1,0,5,14,,8812
1003026,P00271142,F,18-25,4,B,1,0,5,,,7027
1003026,P00171742,F,18-25,4,B,1,0,5,,,3489
1003026,P00080042,F,18-25,4,B,1,0,5,14,,2054
1003026,P00160542,F,18-25,4,B,1,0,5,12,,1830
1003026,P00186242,F,18-25,4,B,1,0,4,5,,771
1003026,P00198942,F,18-25,4,B,1,0,5,,,1956
1003027,P00112442,M,18-25,4,B,1,0,6,8,,20396
1003027,P00016542,M,18-25,4,B,1,0,1,6,16,11529
1003028,P00363242,M,0-17,10,C,3,0,1,2,9,11758
1003028,P00368142,M,0-17,10,C,3,0,2,15,,12857
1003028,P00125942,M,0-17,10,C,3,0,1,2,15,15376
1003028,P00169742,M,0-17,10,C,3,0,1,8,15,12089
1003028,P00258742,M,0-17,10,C,3,0,5,,,7112
1003029,P00046742,M,18-25,4,A,4+,0,1,2,15,19172
1003029,P00111842,M,18-25,4,A,4+,0,8,,,7791
1003029,P00116142,M,18-25,4,A,4+,0,10,13,16,14114
1003029,P00052842,M,18-25,4,A,4+,0,10,15,,23082
1003029,P00219242,M,18-25,4,A,4+,0,4,5,,3420
1003029,P00003942,M,18-25,4,A,4+,0,5,14,,8896
1003029,P00154242,M,18-25,4,A,4+,0,8,,,7909
1003029,P00220242,M,18-25,4,A,4+,0,3,12,,13285
1003029,P00148742,M,18-25,4,A,4+,0,8,17,,8058
1003029,P00133742,M,18-25,4,A,4+,0,5,14,,8852
1003029,P00194442,M,18-25,4,A,4+,0,5,,,6926
1003029,P00169742,M,18-25,4,A,4+,0,1,8,15,11643
1003029,P00004842,M,18-25,4,A,4+,0,3,4,12,3091
1003029,P00154042,M,18-25,4,A,4+,0,1,2,15,12005
1003029,P00290542,M,18-25,4,A,4+,0,5,,,5385
1003029,P00234742,M,18-25,4,A,4+,0,8,,,8089
1003029,P00040042,M,18-25,4,A,4+,0,5,,,3704
1003029,P00044042,M,18-25,4,A,4+,0,5,,,7164
1003029,P00136342,M,18-25,4,A,4+,0,4,5,,1416
1003029,P00285842,M,18-25,4,A,4+,0,5,,,8607
1003029,P00221542,M,18-25,4,A,4+,0,5,15,,7027
1003029,P00113242,M,18-25,4,A,4+,0,1,6,8,19361
1003029,P00104942,M,18-25,4,A,4+,0,5,,,8582
1003029,P00282142,M,18-25,4,A,4+,0,3,4,,13616
1003029,P00265742,M,18-25,4,A,4+,0,5,12,,5277
1003029,P00101342,M,18-25,4,A,4+,0,6,8,,16126
1003029,P00339342,M,18-25,4,A,4+,0,1,,,15218
1003029,P0096142,M,18-25,4,A,4+,0,3,4,,10772
1003029,P00368642,M,18-25,4,A,4+,0,11,15,,7362
1003029,P00122442,M,18-25,4,A,4+,0,1,11,15,11926
1003029,P00052242,M,18-25,4,A,4+,0,8,,,7861
1003029,P00182342,M,18-25,4,A,4+,0,1,5,6,12058
1003029,P00017542,M,18-25,4,A,4+,0,5,,,7103
1003030,P00221842,M,36-45,1,A,4+,0,1,8,,8184
1003031,P00050142,M,18-25,4,A,3,0,5,,,7033
1003031,P00212942,M,18-25,4,A,3,0,5,,,7137
1003031,P00001642,M,18-25,4,A,3,0,8,16,,7812
1003031,P00165142,M,18-25,4,A,3,0,5,7,,6886
1003031,P00125942,M,18-25,4,A,3,0,1,2,15,12097
1003031,P00182242,M,18-25,4,A,3,0,1,5,6,15230
1003031,P00187942,M,18-25,4,A,3,0,4,8,,2065
1003031,P00137542,M,18-25,4,A,3,0,1,8,16,15787
1003031,P00028442,M,18-25,4,A,3,0,1,8,16,11675
1003031,P00208142,M,18-25,4,A,3,0,8,,,9942
1003031,P00052342,M,18-25,4,A,3,0,8,,,8005
1003031,P00188442,M,18-25,4,A,3,0,5,7,,8862
1003031,P00199442,M,18-25,4,A,3,0,5,9,,7016
1003031,P00259342,M,18-25,4,A,3,0,5,9,,7166
1003031,P00017542,M,18-25,4,A,3,0,5,,,5238
1003031,P00134642,M,18-25,4,A,3,0,5,,,6949
1003031,P00139542,M,18-25,4,A,3,0,5,,,7116
1003031,P00026942,M,18-25,4,A,3,0,5,,,7133
1003031,P00077042,M,18-25,4,A,3,0,5,,,7078
1003031,P00116642,M,18-25,4,A,3,0,5,,,7121
1003031,P00138542,M,18-25,4,A,3,0,5,6,,5171
1003031,P0098642,M,18-25,4,A,3,0,6,8,,8206
1003032,P00318742,M,26-35,0,A,1,1,1,8,,19452
1003032,P00037142,M,26-35,0,A,1,1,1,2,5,19674
1003032,P00036842,M,26-35,0,A,1,1,1,14,16,19240
1003032,P00050442,M,26-35,0,A,1,1,1,8,13,15839
1003032,P00155442,M,26-35,0,A,1,1,1,11,15,19655
1003032,P00158942,M,26-35,0,A,1,1,1,4,,15741
1003032,P00187442,M,26-35,0,A,1,1,2,4,5,12861
1003032,P00057542,M,26-35,0,A,1,1,3,4,5,13565
1003032,P00186842,M,26-35,0,A,1,1,3,4,,13520
1003032,P0094942,M,26-35,0,A,1,1,4,8,,3444
1003032,P00156542,M,26-35,0,A,1,1,4,5,,2829
1003032,P0097842,M,26-35,0,A,1,1,5,,,3468
1003032,P00255542,M,26-35,0,A,1,1,5,,,5141
1003032,P00266442,M,26-35,0,A,1,1,5,,,8799
1003032,P00101042,M,26-35,0,A,1,1,5,12,,8646
1003032,P00287242,M,26-35,0,A,1,1,5,,,8672
1003032,P0095642,M,26-35,0,A,1,1,5,,,7133
1003032,P00022542,M,26-35,0,A,1,1,5,,,8598
1003032,P00214342,M,26-35,0,A,1,1,5,,,8726
1003032,P00009142,M,26-35,0,A,1,1,5,14,,7181
1003032,P00137742,M,26-35,0,A,1,1,5,,,7152
1003032,P00003642,M,26-35,0,A,1,1,8,,,8014
1003032,P00196642,M,26-35,0,A,1,1,8,14,,9813
1003032,P00320042,M,26-35,0,A,1,1,1,8,,19138
1003032,P00113042,M,26-35,0,A,1,1,11,16,,7528
1003032,P00269742,M,26-35,0,A,1,1,11,16,,4605
1003032,P00102142,M,26-35,0,A,1,1,13,16,,958
1003032,P00032342,M,26-35,0,A,1,1,11,15,,4440
1003032,P00007542,M,26-35,0,A,1,1,15,16,,12817
1003032,P00214242,M,26-35,0,A,1,1,1,16,,12128
1003032,P00359142,M,26-35,0,A,1,1,16,,,16147
1003032,P00037442,M,26-35,0,A,1,1,18,,,3821
1003032,P00040342,M,26-35,0,A,1,1,18,,,3865
1003033,P00034742,M,18-25,4,C,3,0,5,14,17,8698
1003033,P00046742,M,18-25,4,C,3,0,1,2,15,15430
1003034,P00003942,F,18-25,1,C,1,0,5,14,,7085
1003034,P00156442,F,18-25,1,C,1,0,8,,,9916
1003034,P00037142,F,18-25,1,C,1,0,1,2,5,15201
1003035,P00028842,F,26-35,7,C,2,1,6,8,,20169
1003035,P00135742,F,26-35,7,C,2,1,6,8,,12183
1003035,P00318742,F,26-35,7,C,2,1,1,8,,8333
1003036,P00000142,M,55+,13,C,1,0,3,4,5,8374
1003036,P00058042,M,55+,13,C,1,0,8,16,,9979
1003036,P00117542,M,55+,13,C,1,0,18,,,3873
1003036,P00100642,M,55+,13,C,1,0,5,15,,8696
1003036,P00295442,M,55+,13,C,1,0,8,,,8118
1003037,P00035242,F,26-35,2,A,2,0,8,14,,7891
1003038,P00351042,F,36-45,2,A,1,1,5,,,1720
1003038,P00221342,F,36-45,2,A,1,1,1,2,5,15314
1003038,P00344442,F,36-45,2,A,1,1,5,8,14,5412
1003038,P00117042,F,36-45,2,A,1,1,1,2,5,19085
1003038,P00295942,F,36-45,2,A,1,1,2,5,15,13248
1003038,P00178642,F,36-45,2,A,1,1,5,15,,8893
1003038,P00119742,F,36-45,2,A,1,1,5,8,12,8808
1003038,P00344842,F,36-45,2,A,1,1,5,,,2029
1003039,P0099942,F,51-55,3,C,0,1,5,12,14,6883
1003039,P00176042,F,51-55,3,C,0,1,8,17,,7784
1003039,P00083842,F,51-55,3,C,0,1,5,14,,8810
1003039,P00087042,F,51-55,3,C,0,1,10,14,16,23262
1003039,P00088342,F,51-55,3,C,0,1,8,14,,9712
1003039,P00090442,F,51-55,3,C,0,1,18,,,3872
1003039,P00202542,F,51-55,3,C,0,1,13,16,,941
1003039,P00284742,F,51-55,3,C,0,1,5,12,,7041
1003040,P00237542,M,26-35,8,C,0,0,1,15,16,18950
1003040,P00046742,M,26-35,8,C,0,0,1,2,15,19305
1003041,P00355142,M,26-35,4,A,1,0,1,15,,15763
1003041,P00275142,M,26-35,4,A,1,0,5,8,,7074
1003041,P00330442,M,26-35,4,A,1,0,5,14,,5252
1003042,P00220442,M,55+,1,C,3,0,5,14,,6963
1003042,P00289342,M,55+,1,C,3,0,5,8,14,8833
1003042,P00058442,M,55+,1,C,3,0,5,14,,8723
1003042,P00034242,M,55+,1,C,3,0,5,8,14,5413
1003043,P00340642,M,18-25,2,B,4+,0,5,,,5337
1003044,P00057642,M,36-45,16,C,1,1,1,15,16,19684
1003044,P00002242,M,36-45,16,C,1,1,6,8,16,20566
1003044,P00359542,M,36-45,16,C,1,1,11,,,4625
1003044,P0095142,M,36-45,16,C,1,1,2,4,,15928
1003044,P00186642,M,36-45,16,C,1,1,2,4,15,16157
1003044,P0096942,M,36-45,16,C,1,1,3,4,,13271
1003044,P00036942,M,36-45,16,C,1,1,5,14,,6861
1003044,P00127742,M,36-45,16,C,1,1,1,2,15,12101
1003044,P00030842,M,36-45,16,C,1,1,1,2,15,12065
1003044,P00276642,M,36-45,16,C,1,1,8,11,,6095
1003044,P00042142,M,36-45,16,C,1,1,1,2,6,19003
1003045,P00112142,M,46-50,1,B,2,1,1,2,14,19456
1003045,P00346242,M,46-50,1,B,2,1,1,15,,15814
1003045,P00295942,M,46-50,1,B,2,1,2,5,15,13008
1003045,P00044442,M,46-50,1,B,2,1,1,16,,19020
1003045,P00115742,M,46-50,1,B,2,1,6,10,16,20622
1003045,P00107142,M,46-50,1,B,2,1,6,10,16,20607
1003045,P00051442,M,46-50,1,B,2,1,8,17,,10041
1003045,P00028842,M,46-50,1,B,2,1,6,8,,20433
1003045,P00304342,M,46-50,1,B,2,1,1,5,6,19145
1003046,P00270242,M,0-17,4,C,0,0,8,,,7821
1003046,P00157142,M,0-17,4,C,0,0,11,16,,7583
1003047,P00177442,F,26-35,4,A,3,0,1,6,8,15503
1003047,P00085942,F,26-35,4,A,3,0,2,4,8,6702
1003048,P00025442,M,18-25,2,C,3,1,1,2,9,15184
1003048,P00159542,M,18-25,2,C,3,1,10,15,16,18572
1003049,P00285842,F,51-55,0,C,0,1,5,,,8616
1003049,P00184142,F,51-55,0,C,0,1,8,14,,8047
1003050,P00111742,M,36-45,12,B,1,0,15,,,8631
1003050,P00286542,M,36-45,12,B,1,0,8,,,7860
1003051,P00226342,M,18-25,17,B,0,0,11,15,,4436
1003051,P00148642,M,18-25,17,B,0,0,6,10,13,16054
1003051,P00237542,M,18-25,17,B,0,0,1,15,16,19022
1003051,P00118042,M,18-25,17,B,0,0,8,,,6103
1003051,P00345642,M,18-25,17,B,0,0,1,15,16,15460
1003051,P00016042,M,18-25,17,B,0,0,1,16,,19606
1003051,P00138442,M,18-25,17,B,0,0,1,2,16,11576
1003051,P00071242,M,18-25,17,B,0,0,1,15,16,15893
1003051,P00145942,M,18-25,17,B,0,0,6,8,13,8598
1003051,P00052742,M,18-25,17,B,0,0,16,,,8840
1003051,P00057542,M,18-25,17,B,0,0,3,4,5,10880
1003051,P00329442,M,18-25,17,B,0,0,5,8,,8806
1003051,P00048742,M,18-25,17,B,0,0,5,,,6907
1003051,P00369742,M,18-25,17,B,0,0,5,,,7187
1003051,P00332942,M,18-25,17,B,0,0,5,8,,5206
1003051,P00048042,M,18-25,17,B,0,0,1,6,8,15626
1003051,P00174242,M,18-25,17,B,0,0,15,16,,12938
1003052,P00183142,M,36-45,12,B,0,1,15,,,20973
1003052,P00192542,M,36-45,12,B,0,1,1,2,9,15726
1003053,P00122542,F,26-35,3,B,2,1,11,,,4617
1003053,P00132542,F,26-35,3,B,2,1,8,,,4043
1003053,P00102142,F,26-35,3,B,2,1,13,16,,566
1003053,P00041242,F,26-35,3,B,2,1,8,14,,5838
1003053,P00276942,F,26-35,3,B,2,1,8,,,2081
1003053,P00085042,F,26-35,3,B,2,1,5,6,,5158
1003053,P00237942,F,26-35,3,B,2,1,8,,,7806
1003053,P00220342,F,26-35,3,B,2,1,5,,,8784
1003053,P00113242,F,26-35,3,B,2,1,1,6,8,19690
1003054,P00248942,M,18-25,4,B,1,1,1,6,14,15440
1003054,P00086242,M,18-25,4,B,1,1,10,,,23092
1003054,P00251542,M,18-25,4,B,1,1,11,16,,1491
1003054,P00087642,M,18-25,4,B,1,1,5,14,,8685
1003054,P00115642,M,18-25,4,B,1,1,8,14,,9918
1003054,P00015742,M,18-25,4,B,1,1,7,,,16287
1003054,P00111742,M,18-25,4,B,1,1,15,,,20805
1003054,P00270242,M,18-25,4,B,1,1,8,,,8087
1003054,P00247642,M,18-25,4,B,1,1,7,,,12378
1003054,P00103642,M,18-25,4,B,1,1,7,,,12660
1003054,P00057242,M,18-25,4,B,1,1,5,,,3561
1003054,P00085042,M,18-25,4,B,1,1,5,6,,8715
1003054,P00123742,M,18-25,4,B,1,1,11,,,6096
1003054,P00090942,M,18-25,4,B,1,1,1,2,14,15394
1003054,P00136542,M,18-25,4,B,1,1,5,8,,5445
1003054,P00366442,M,18-25,4,B,1,1,8,12,,4119
1003054,P00062742,M,18-25,4,B,1,1,8,17,,6155
1003054,P00112242,M,18-25,4,B,1,1,5,8,14,8880
1003054,P00006842,M,18-25,4,B,1,1,5,,,5140
1003054,P00281042,M,18-25,4,B,1,1,5,,,7169
1003055,P00049942,F,26-35,3,C,1,1,11,15,,1724
1003055,P00165442,F,26-35,3,C,1,1,1,15,16,11384
1003055,P00040742,F,26-35,3,C,1,1,1,5,,15700
1003055,P00042142,F,26-35,3,C,1,1,1,2,6,15286
1003055,P00161442,F,26-35,3,C,1,1,5,14,,7175
1003055,P00300042,F,26-35,3,C,1,1,16,,,16662
1003055,P00018342,F,26-35,3,C,1,1,11,,,4530
1003055,P00128942,F,26-35,3,C,1,1,1,11,,19543
1003055,P00215242,F,26-35,3,C,1,1,1,2,8,11673
1003055,P00032042,F,26-35,3,C,1,1,1,2,15,11601
1003055,P0094542,F,26-35,3,C,1,1,2,4,9,9809
1003055,P00324442,F,26-35,3,C,1,1,11,13,16,4568
1003055,P00235542,F,26-35,3,C,1,1,11,16,,7583
1003055,P00051942,F,26-35,3,C,1,1,5,6,11,5296
1003055,P00178942,F,26-35,3,C,1,1,5,8,,6926
1003056,P00249642,M,26-35,18,C,1,1,3,5,,8383
1003056,P00329542,M,26-35,18,C,1,1,1,15,16,15558
1003056,P00280842,M,26-35,18,C,1,1,1,8,,15854
1003056,P00346342,M,26-35,18,C,1,1,1,15,,11392
1003056,P00136742,M,26-35,18,C,1,1,1,14,16,11914
1003056,P00071242,M,26-35,18,C,1,1,1,15,16,11987
1003056,P00324442,M,26-35,18,C,1,1,11,13,16,6011
1003056,P00367142,M,26-35,18,C,1,1,11,,,5968
1003057,P00348242,F,26-35,12,B,1,0,8,,,8122
1003057,P00194542,F,26-35,12,B,1,0,8,14,,5984
1003057,P00005042,F,26-35,12,B,1,0,6,16,,12074
1003058,P00283942,M,18-25,12,C,0,0,5,,,8804
1003058,P00238542,M,18-25,12,C,0,0,5,14,,3615
1003058,P00313342,M,18-25,12,C,0,0,5,,,8673
1003058,P00009342,M,18-25,12,C,0,0,1,16,,4156
1003058,P00237542,M,18-25,12,C,0,0,1,15,16,11481
1003058,P00075442,M,18-25,12,C,0,0,5,11,,1984
1003058,P00031042,M,18-25,12,C,0,0,8,,,9824
1003058,P00106042,M,18-25,12,C,0,0,5,,,5230
1003058,P00190342,M,18-25,12,C,0,0,4,12,,2148
1003058,P00161442,M,18-25,12,C,0,0,5,14,,6852
1003058,P00046142,M,18-25,12,C,0,0,1,16,,11997
1003058,P00319042,M,18-25,12,C,0,0,5,,,8734
1003059,P00106042,M,36-45,0,C,0,1,5,,,6874
1003059,P00111942,M,36-45,0,C,0,1,8,17,,7831
1003059,P00114942,M,36-45,0,C,0,1,1,15,16,11964
1003059,P00129642,M,36-45,0,C,0,1,5,,,5226
1003060,P00259942,F,36-45,1,C,3,1,16,,,12272
1003061,P00193542,M,46-50,2,C,0,1,1,2,,19188
1003061,P00259342,M,46-50,2,C,0,1,5,9,,6925
1003061,P00274242,M,46-50,2,C,0,1,1,,,15453
1003061,P00188742,M,46-50,2,C,0,1,8,14,17,9995
1003062,P00165942,M,18-25,4,C,2,0,8,,,4259
1003063,P00300042,M,18-25,4,C,3,0,16,,,12242
1003063,P00111442,M,18-25,4,C,3,0,8,,,8102
1003064,P00251842,M,36-45,17,C,4+,1,1,15,16,11925
1003064,P00145042,M,36-45,17,C,4+,1,1,2,5,19694
1003064,P00034742,M,36-45,17,C,4+,1,5,14,17,8576
1003065,P00083442,F,18-25,4,A,2,0,8,,,9783
1003065,P00051442,F,18-25,4,A,2,0,8,17,,10078
1003065,P00303042,F,18-25,4,A,2,0,5,,,6889
1003065,P00013942,F,18-25,4,A,2,0,5,,,5425
1003065,P0099242,F,18-25,4,A,2,0,8,14,,9801
1003065,P00034042,F,18-25,4,A,2,0,1,2,16,11657
1003065,P00020242,F,18-25,4,A,2,0,8,14,,4191
1003065,P0097942,F,18-25,4,A,2,0,8,14,,6102
1003065,P00366542,F,18-25,4,A,2,0,5,,,8731
1003066,P00297442,M,18-25,4,A,2,0,2,15,,6485
1003066,P00334242,M,18-25,4,A,2,0,1,8,,15582
1003066,P00211142,M,18-25,4,A,2,0,5,,,6853
1003067,P00219842,F,26-35,0,A,1,0,5,,,5373
1003067,P00249542,F,26-35,0,A,1,0,1,5,15,11989
1003067,P00148842,F,26-35,0,A,1,0,6,8,16,11937
1003067,P00346442,F,26-35,0,A,1,0,1,2,14,8262
1003067,P00154042,F,26-35,0,A,1,0,1,2,15,15173
1003067,P00024642,F,26-35,0,A,1,0,5,14,,3431
1003067,P00011442,F,26-35,0,A,1,0,5,14,,7028
1003067,P00187942,F,26-35,0,A,1,0,4,8,,2089
1003067,P00209242,F,26-35,0,A,1,0,8,,,6117
1003067,P00008042,F,26-35,0,A,1,0,6,8,14,8524
1003067,P00294642,F,26-35,0,A,1,0,8,,,8073
1003067,P00174442,F,26-35,0,A,1,0,5,,,8853
1003067,P00026942,F,26-35,0,A,1,0,5,,,5478
1003067,P00032442,F,26-35,0,A,1,0,5,,,7179
1003067,P00353242,F,26-35,0,A,1,0,5,,,1956
1003067,P00076442,F,26-35,0,A,1,0,1,2,,11645
1003067,P00117342,F,26-35,0,A,1,0,1,8,13,19290
1003067,P00218142,F,26-35,0,A,1,0,1,2,,7740
1003067,P00196342,F,26-35,0,A,1,0,2,9,14,6512
1003067,P00288642,F,26-35,0,A,1,0,16,,,16808
1003067,P00327842,F,26-35,0,A,1,0,8,16,,9855
1003067,P00317942,F,26-35,0,A,1,0,8,16,,6157
1003067,P00092942,F,26-35,0,A,1,0,8,17,,8131
1003067,P00059942,F,26-35,0,A,1,0,8,14,,7894
1003067,P00320442,F,26-35,0,A,1,0,6,10,,16162
1003067,P00088342,F,26-35,0,A,1,0,8,14,,9816
1003067,P00084442,F,26-35,0,A,1,0,13,16,,758
1003067,P0096442,F,26-35,0,A,1,0,4,5,12,2747
1003069,P00074242,M,18-25,4,C,3,1,5,,,7091
1003069,P00248142,M,18-25,4,C,3,1,5,,,6951
1003069,P00312742,M,18-25,4,C,3,1,15,,,4248
1003069,P00310042,M,18-25,4,C,3,1,5,8,,1768
1003069,P00249742,M,18-25,4,C,3,1,1,15,18,4406
1003069,P00149142,M,18-25,4,C,3,1,11,,,1729
1003069,P00184942,M,18-25,4,C,3,1,1,8,17,19210
1003069,P00270942,M,18-25,4,C,3,1,1,2,15,15908
1003069,P00045342,M,18-25,4,C,3,1,1,5,17,11664
1003069,P00156442,M,18-25,4,C,3,1,8,,,10066
1003070,P00085942,F,18-25,4,C,4+,0,2,4,8,6852
1003071,P00080342,M,26-35,1,A,2,0,1,6,8,19246
1003071,P00265542,M,26-35,1,A,2,0,5,8,,1883
1003072,P00042242,M,51-55,1,B,4+,1,5,15,,3633
1003072,P00026642,M,51-55,1,B,4+,1,8,,,8018
1003072,P00021842,M,51-55,1,B,4+,1,5,8,14,5306
1003072,P00304442,M,51-55,1,B,4+,1,1,16,,12110
1003072,P00034342,M,51-55,1,B,4+,1,5,,,7166
1003072,P00266942,M,51-55,1,B,4+,1,8,13,14,4150
1003073,P00346142,M,26-35,0,B,2,0,1,15,,15729
1003074,P00351342,M,26-35,0,C,4+,1,1,2,16,15411
1003074,P00059442,M,26-35,0,C,4+,1,6,8,16,19896
1003074,P00355142,M,26-35,0,C,4+,1,1,15,,15664
1003074,P00150542,M,26-35,0,C,4+,1,5,,,8874
1003074,P00151742,M,26-35,0,C,4+,1,8,15,16,8031
1003074,P00155642,M,26-35,0,C,4+,1,8,,,7810
1003074,P00112642,M,26-35,0,C,4+,1,1,2,5,11685
1003074,P00334442,M,26-35,0,C,4+,1,8,,,6160
1003074,P00310042,M,26-35,0,C,4+,1,5,8,,5378
1003074,P00309142,M,26-35,0,C,4+,1,1,16,,7794
1003075,P00296042,F,26-35,11,C,2,1,8,13,16,6001
1003075,P00326742,F,26-35,11,C,2,1,11,,,6161
1003075,P00324442,F,26-35,11,C,2,1,11,13,16,3139
1003075,P00278642,F,26-35,11,C,2,1,5,,,5319
1003075,P00158742,F,26-35,11,C,2,1,5,8,,5322
1003075,P00216542,F,26-35,11,C,2,1,8,,,8040
1003075,P00110742,F,26-35,11,C,2,1,1,2,8,19391
1003075,P00058142,F,26-35,11,C,2,1,3,4,12,10915
1003075,P00271042,F,26-35,11,C,2,1,6,16,,16245
1003075,P00176842,F,26-35,11,C,2,1,12,14,,1728
1003075,P00057542,F,26-35,11,C,2,1,3,4,5,13317
1003075,P00220242,F,26-35,11,C,2,1,3,12,,8218
1003075,P00115642,F,26-35,11,C,2,1,8,14,,7798
1003077,P00354342,M,18-25,4,B,2,0,5,11,,7094
1003077,P00129842,M,18-25,4,B,2,0,6,8,15,16618
1003077,P00173042,M,18-25,4,B,2,0,13,15,16,928
1003077,P00165442,M,18-25,4,B,2,0,1,15,16,15532
1003077,P00117442,M,18-25,4,B,2,0,5,14,,5352
1003078,P00080342,F,36-45,1,C,1,0,1,6,8,19565
1003079,P00112542,F,26-35,1,A,2,1,1,11,15,19326
1003079,P00253942,F,26-35,1,A,2,1,8,,,9941
1003079,P00059442,F,26-35,1,A,2,1,6,8,16,20426
1003080,P00000642,M,26-35,20,A,4+,1,1,6,16,7693
1003080,P00108842,M,26-35,20,A,4+,1,5,15,,8847
1003080,P00170642,M,26-35,20,A,4+,1,5,8,,5227
1003080,P00174442,M,26-35,20,A,4+,1,5,,,8753
1003080,P00033942,M,26-35,20,A,4+,1,5,,,3498
1003080,P00002142,M,26-35,20,A,4+,1,1,5,8,11830
1003080,P00006942,M,26-35,20,A,4+,1,1,5,6,15530
1003080,P00052442,M,26-35,20,A,4+,1,5,8,,5378
1003080,P00002542,M,26-35,20,A,4+,1,8,14,,6017
1003080,P0099342,M,26-35,20,A,4+,1,5,8,,8764
1003080,P00303742,M,26-35,20,A,4+,1,8,,,6200
1003080,P00145442,M,26-35,20,A,4+,1,8,15,,3994
1003080,P00154042,M,26-35,20,A,4+,1,1,2,15,19234
1003080,P00080342,M,26-35,20,A,4+,1,1,6,8,19191
1003080,P00344242,M,26-35,20,A,4+,1,8,10,,8042
1003080,P00119042,M,26-35,20,A,4+,1,5,,,8824
1003080,P00115642,M,26-35,20,A,4+,1,8,14,,9922
1003080,P00114142,M,26-35,20,A,4+,1,8,,,10068
1003080,P00355142,M,26-35,20,A,4+,1,1,15,,11454
