Brand,ModelYear,EngineSize,Horsepower,Mileage,FuelType,Transmission,Seats,OwnerCount,Price
Honda,2022,1268,377.0,17.9,Petrol,Automatic,7,1,86656.07043815774
Kia,2006,3171,282.0,18.7,CNG,Manual,7,2,67413.21919582326
Kia,2023,3845,248.0,14.6,Diesel,Automatic,5,1,75941.43595350692
Hyundai,2021,2464,71.0,19.9,Diesel,Automatic,5,3,67965.02079924842
Hyundai,2018,1367,61.0,22.8,Diesel,Manual,7,2,31894.9119989206
Kia,2022,2653,288.0,18.7,CNG,Manual,7,3,65794.70181999105
Hyundai,2021,1493,155.0,12.0,Diesel,Automatic,7,2,65568.20466296011
Hyundai,2009,1010,113.0,14.3,Petrol,Manual,6,2,40412.93609525428
Kia,2008,3712,82.0,18.1,Petrol,Manual,5,1,51560.32581018405
Toyota,2017,2872,97.0,15.1,Diesel,Manual,6,0,62472.70941131263
Honda,2017,1210,171.0,15.7,Petrol,Automatic,6,3,60804.6877668369
Hyundai,2001,3429,346.0,10.6,Petrol,Automatic,4,0,86642.77258183536
Honda,2024,1667,225.0,20.8,Petrol,Manual,5,2,67667.33358431622
Toyota,2005,3828,69.0,19.3,Diesel,Automatic,5,2,47916.35555339867
Toyota,2021,2404,199.0,19.4,Petrol,Automatic,6,0,50485.97989540397
Audi,2014,3820,399.0,17.2,Petrol,Manual,5,1,97965.33853903093
Toyota,2011,1384,256.0,19.4,CNG,Manual,6,3,61873.38311965513
Audi,2018,3012,300.0,24.8,Diesel,Automatic,6,1,76817.71852758584
Audi,2022,3342,240.0,15.0,Diesel,Manual,6,1,94329.23124852791
Honda,2005,3074,96.0,12.0,CNG,Manual,4,2,43505.414787263144
Audi,2011,3992,254.0,18.4,Diesel,Manual,7,2,67266.86277064033
Ford,2011,1875,299.0,14.3,Petrol,Manual,6,2,64407.07915737807
Hyundai,2018,1044,353.0,16.9,Petrol,Manual,4,3,92878.11273556178
Maruti,2018,3191,246.0,14.2,Diesel,Manual,7,2,73859.5227315653
Maruti,2010,3532,270.0,16.3,CNG,Manual,4,1,68481.53215214662
Audi,2024,1399,369.0,21.2,CNG,Automatic,5,1,77361.3543702939
Hyundai,2000,1884,320.0,22.4,CNG,Automatic,6,3,86784.59274561978
Kia,2003,911,195.0,15.6,Diesel,Manual,4,3,48971.90894092867
Ford,2016,930,363.0,16.8,Diesel,Manual,4,2,86003.6065450174
Hyundai,2009,1543,346.0,18.2,Petrol,Manual,5,1,68132.22323674598
Maruti,2017,3071,339.0,10.8,Diesel,Manual,4,3,81891.25143427259
Ford,2010,2039,364.0,13.7,Diesel,Manual,7,0,90252.71734661852
Toyota,2018,3940,77.0,20.5,CNG,Manual,6,0,52955.10987637622
Ford,2001,2725,180.0,16.9,Petrol,Automatic,5,1,60565.60976864904
Kia,2013,1524,163.0,16.6,Diesel,Manual,6,0,49208.41379550513
Honda,2016,914,174.0,22.7,CNG,Automatic,4,3,50427.92645579607
Maruti,2019,2471,85.0,14.7,CNG,Manual,7,2,46830.04228474999
Maruti,2010,3834,366.0,26.7,Diesel,Manual,5,3,70473.6418803591
Audi,2007,1335,112.0,12.2,Diesel,Automatic,6,1,39640.558327647865
Kia,2002,2950,366.0,13.1,CNG,Manual,7,1,101224.91231732281
Audi,2020,1018,314.0,18.7,Petrol,Automatic,5,0,80177.12708399349
Honda,2016,1878,54.0,16.1,CNG,Manual,4,2,41342.87597081389
Ford,2011,3871,150.0,19.2,Diesel,Automatic,7,3,53003.77430995276
Kia,2001,2642,266.0,13.7,Diesel,Automatic,6,0,82056.22822055663
Hyundai,2005,3695,277.0,10.6,Petrol,Manual,5,0,80546.72904498153
Maruti,2016,3453,389.0,20.2,CNG,Manual,6,3,82985.01979954162
Toyota,2011,2807,103.0,19.6,Petrol,Manual,5,3,50208.39617383684
Toyota,2005,3426,348.0,14.4,CNG,Automatic,7,1,110156.72390812094
Audi,2007,3156,276.0,22.7,Diesel,Manual,4,1,67864.99837172657
BMW,2004,1917,242.0,19.2,Diesel,Automatic,7,0,70074.96551067021
Honda,2023,2936,310.0,20.4,Petrol,Manual,6,2,89916.83438011038
Audi,2004,1521,136.0,27.7,Petrol,Automatic,7,3,40912.64245831099
Toyota,2008,1078,394.0,18.1,Diesel,Automatic,5,1,74572.53351123407
Toyota,2019,2664,82.0,8.8,CNG,Automatic,4,1,51792.89718525541
Kia,2006,920,182.0,16.4,Petrol,Automatic,6,2,67265.35803355435
Audi,2005,1014,101.0,17.6,Petrol,Manual,4,1,62589.49402924375
Maruti,2013,3157,164.0,25.0,CNG,Automatic,4,2,66947.90213539367
Ford,2012,2977,307.0,15.5,Petrol,Manual,7,3,81860.40309723075
Kia,2017,3499,259.0,12.9,CNG,Manual,6,2,61669.84625579168
Hyundai,2000,3414,184.0,22.5,CNG,Automatic,5,1,73331.14805252312
Hyundai,2007,3874,274.0,20.4,Petrol,Automatic,7,1,93585.58222826886
Ford,2009,2703,222.0,18.3,Diesel,Automatic,7,0,56279.55576414067
Hyundai,2010,2866,383.0,15.1,Diesel,Automatic,7,1,88166.21549233791
Kia,2007,907,377.0,14.3,Petrol,Automatic,5,0,84989.41838259278
Honda,2014,3244,110.0,18.9,CNG,Manual,4,3,56975.2679001894
Kia,2005,1077,341.0,13.9,Petrol,Automatic,7,0,75323.74200914965
Hyundai,2012,2992,,15.4,Petrol,Manual,6,0,57071.39272264747
BMW,2007,2883,131.0,17.4,Petrol,Automatic,4,1,58976.763115647766
Kia,2018,3728,,15.6,Petrol,Automatic,6,0,50574.19410688774
Kia,2016,3843,253.0,24.0,Petrol,Manual,5,2,78092.33978481716
Honda,2021,1134,318.0,,Petrol,Manual,7,0,96974.57028053197
Audi,2009,3547,393.0,19.2,Petrol,Manual,6,2,105098.49729771438
Audi,2006,1289,228.0,22.1,Diesel,Automatic,4,0,63607.770834723735
Honda,2002,2411,170.0,21.1,CNG,Manual,6,0,61688.06345145055
Audi,2010,1445,105.0,13.8,Diesel,Automatic,4,1,73222.63531068467
Toyota,2000,2805,183.0,22.0,CNG,Automatic,7,0,74975.24804708187
Audi,2004,2818,145.0,15.1,CNG,Automatic,6,3,66616.59315039848
Audi,2012,3596,266.0,22.6,Diesel,Manual,4,0,69157.72089211804
Toyota,2012,2636,,18.1,CNG,Automatic,5,2,98799.27277981494
Ford,2009,3858,280.0,11.6,,Automatic,4,0,70615.32427100505
Maruti,2024,1019,328.0,24.3,Diesel,Automatic,5,2,75088.66755508367
Toyota,2016,1494,286.0,14.3,Petrol,Automatic,6,1,55522.23776409367
Honda,2001,3632,217.0,17.0,Diesel,Manual,7,2,70131.90555028936
BMW,2019,2796,271.0,22.4,Diesel,Automatic,4,0,78909.72097984779
Audi,2011,2899,,20.0,CNG,Manual,5,1,78952.25959702485
Hyundai,2020,2795,383.0,14.9,CNG,Automatic,4,0,75332.45288054453
BMW,2021,1311,306.0,23.4,CNG,Automatic,5,1,63885.60676790659
Kia,2020,2921,69.0,17.5,Diesel,Manual,6,0,33945.83183429578
Toyota,2011,1629,385.0,18.9,Diesel,Automatic,6,3,84120.7311228604
Honda,2021,815,162.0,18.6,Petrol,Automatic,4,3,66608.23056695008
Ford,2016,1625,54.0,19.3,CNG,Manual,7,2,36901.9895164584
Audi,2001,3560,296.0,21.5,Diesel,Automatic,5,0,63943.962926435466
Maruti,2010,1835,212.0,,Diesel,Manual,5,2,65757.77969833656
BMW,2010,2756,78.0,18.1,Diesel,Manual,5,2,51973.81138839215
Maruti,2005,3678,,,Petrol,Automatic,6,2,51984.693640665784
BMW,2009,2279,85.0,14.2,Diesel,Automatic,4,2,49462.295679963194
BMW,2023,2933,61.0,17.2,Diesel,Manual,4,1,52104.12126146824
Ford,2018,1561,361.0,9.0,CNG,Manual,5,3,84334.87792659145
Toyota,2008,1038,322.0,24.0,Petrol,Manual,6,0,82280.42560119454
BMW,2014,1265,286.0,14.5,CNG,Automatic,4,1,71968.85912350783
Audi,2021,3407,281.0,19.7,CNG,Manual,4,2,87595.95309873854
Honda,2006,3825,290.0,12.8,Diesel,Automatic,7,2,90831.27559976059
Audi,2015,3148,53.0,18.0,Diesel,Automatic,5,3,41776.310092037194
Ford,2004,913,267.0,22.4,CNG,Manual,6,1,70602.92865826582
Audi,2004,2961,,14.9,Diesel,Automatic,6,3,88448.23781973329
Kia,2020,3377,134.0,26.3,CNG,Automatic,5,3,58158.24412810994
Audi,2011,3164,53.0,15.2,Petrol,Automatic,7,3,59628.20324062645
BMW,2018,953,354.0,17.0,Diesel,Manual,4,2,82682.41076870536
Maruti,2003,1147,395.0,19.8,Petrol,Automatic,7,3,81291.72968167724
Toyota,2021,3732,240.0,23.1,Petrol,Automatic,7,0,57451.48398475659
Hyundai,2014,1791,120.0,19.9,Petrol,Automatic,6,3,43365.39246780977
Kia,2019,3025,282.0,17.1,,Automatic,6,3,64049.14626748475
Toyota,2023,1641,172.0,17.3,Diesel,Automatic,5,3,292690.2551867859
Audi,2010,3017,333.0,19.4,Diesel,Automatic,5,0,80133.57655458331
BMW,2024,1280,166.0,22.1,Petrol,Automatic,6,1,50470.22326267706
Ford,2018,1479,75.0,13.6,Petrol,Automatic,7,3,33839.06118736805
Kia,2023,3731,153.0,,Diesel,Automatic,6,3,70671.86837755391
Kia,2015,1062,172.0,11.9,CNG,Automatic,6,1,65058.964526521515
Maruti,2008,2502,367.0,14.4,CNG,Manual,7,2,75626.73194617237
Hyundai,2011,1749,84.0,,CNG,Automatic,6,3,52700.444913624306
Audi,2002,3799,383.0,17.0,CNG,Manual,7,1,97178.22383988614
Honda,2011,2350,185.0,16.8,Diesel,Automatic,4,3,83548.11717165925
Ford,2020,3353,90.0,14.3,Petrol,Automatic,5,1,63297.14190322057
Kia,2015,3222,205.0,26.8,Diesel,Manual,5,1,75690.71332305169
BMW,2023,2901,256.0,17.2,Diesel,Automatic,4,3,57543.71518014651
Hyundai,2004,1471,195.0,25.9,Diesel,Manual,4,3,62991.78827192227
Kia,2014,2030,87.0,23.9,Diesel,Manual,7,2,39383.21720354351
Toyota,2001,3862,115.0,23.4,Petrol,Automatic,6,2,56193.305882637374
Kia,2020,938,287.0,15.9,Petrol,Manual,6,0,79764.28539194408
Kia,2022,3861,64.0,22.1,CNG,Automatic,5,2,51201.96098612687
Ford,2006,1523,217.0,16.5,Diesel,Automatic,5,2,62765.805854255574
Hyundai,2009,1663,158.0,22.5,CNG,Automatic,6,3,43828.66628330425
BMW,2010,2633,213.0,11.7,Diesel,Automatic,7,0,79238.49646889619
Hyundai,2012,1419,167.0,20.8,Diesel,Automatic,5,2,38787.9553177071
Honda,2000,3120,,17.0,Diesel,Manual,6,1,69576.438080167
Honda,2004,1855,325.0,15.0,CNG,Automatic,5,1,99463.46730207585
Hyundai,2002,3606,367.0,20.1,Diesel,Manual,7,2,90835.3028505618
Hyundai,2012,3614,270.0,16.6,Petrol,Automatic,5,2,76058.12863387444
Ford,2023,3455,155.0,18.5,Petrol,Manual,7,1,42098.45739662947
BMW,2009,2571,150.0,5.7,Petrol,Manual,4,1,64164.16659182956
Maruti,2020,2243,254.0,20.0,CNG,Manual,4,1,70439.2768777349
Ford,2000,2918,83.0,13.8,Petrol,Manual,7,2,61876.22539657527
Maruti,2019,2862,198.0,20.5,Diesel,Automatic,6,3,60489.03496746823
Ford,2015,1608,,19.3,Diesel,Manual,7,3,81981.2439203088
Kia,2012,972,,20.5,Petrol,Automatic,4,2,77759.19628818257
BMW,2023,2901,231.0,12.9,Diesel,Automatic,7,3,78667.9565704173
BMW,2004,3986,353.0,16.2,CNG,Manual,7,2,76093.38309712594
Kia,2011,2092,356.0,11.1,,Manual,4,1,70624.09540962224
Honda,2008,3697,,14.4,Petrol,Automatic,7,2,82272.24337434582
Maruti,2000,1370,75.0,14.6,Diesel,Manual,7,0,61381.34602205899
Maruti,2010,3137,125.0,18.4,Diesel,Automatic,6,2,36315.464493668595
Ford,2015,2974,214.0,20.6,Petrol,Manual,5,3,68643.34392791543
Toyota,2000,1159,316.0,15.1,Diesel,Manual,4,0,69545.56361874327
Honda,2015,2040,196.0,17.8,Diesel,Automatic,5,3,63959.0573097217
Kia,2003,2578,349.0,13.6,CNG,Automatic,5,3,90687.47027285906
Audi,2003,2289,,14.2,Petrol,Automatic,7,3,81142.35148839811
Ford,2016,1266,165.0,24.4,CNG,Manual,6,2,53077.29087989371
Ford,2011,1883,164.0,11.7,Diesel,Manual,4,2,63607.67665212556
Hyundai,2017,1255,116.0,22.7,Diesel,Manual,5,3,50043.13308478198
Hyundai,2002,3875,295.0,15.8,Diesel,Automatic,6,1,85367.87964190346
Maruti,2004,1008,136.0,17.1,Petrol,Manual,4,3,63581.91848937204
Kia,2000,1996,278.0,17.8,Diesel,Manual,4,3,68628.9613341835
Maruti,2017,3577,213.0,23.1,Diesel,Automatic,7,3,56130.454146747485
Audi,2015,3697,258.0,25.4,Diesel,Manual,4,2,72877.75285609436
Audi,2019,1435,282.0,13.5,Diesel,Manual,4,2,110355.45021390346
Toyota,2018,1881,285.0,25.2,Diesel,Automatic,5,1,87158.83821991044
Ford,2023,1663,374.0,20.9,CNG,Automatic,4,2,89895.16079891933
Kia,2011,2350,167.0,15.8,CNG,Automatic,5,2,55983.212520633424
BMW,2006,917,348.0,8.8,Diesel,Automatic,5,0,90538.90936459112
Maruti,2009,2856,253.0,18.5,CNG,Manual,5,2,60962.59528292778
Ford,2003,3512,216.0,31.5,CNG,Automatic,7,3,65980.79156387891
Kia,2016,2872,85.0,20.3,CNG,Manual,6,0,59702.46645965747
Hyundai,2017,2065,136.0,17.5,CNG,Manual,4,0,57345.71263233526
Audi,2002,2288,217.0,24.2,Petrol,Manual,5,2,42541.096508560404
Honda,2020,1255,396.0,18.1,CNG,Manual,6,3,99197.06770697137
Kia,2014,3117,150.0,6.3,CNG,Automatic,7,3,55280.87714618644
Audi,2007,2872,184.0,14.8,CNG,Automatic,5,2,61432.895043458426
Honda,2010,1039,69.0,16.7,Diesel,Automatic,4,0,65028.220200753494
Audi,2011,1484,152.0,14.6,Diesel,Manual,6,0,68277.24257015866
Audi,2012,3591,269.0,14.8,Diesel,Automatic,4,2,69397.72412827362
Honda,2009,2873,274.0,15.6,Petrol,Manual,5,3,63988.9059360588
Hyundai,2013,2259,177.0,12.9,Diesel,Automatic,7,3,75398.67443940724
Hyundai,2011,3635,61.0,15.2,,Automatic,5,0,51822.85975347427
Audi,2005,2470,90.0,19.2,Diesel,Automatic,6,2,42521.67008345001
BMW,2012,2742,164.0,19.6,Diesel,Automatic,6,1,49024.55912131546
Maruti,2007,1566,96.0,18.2,CNG,Manual,6,2,46422.285007886516
Audi,2011,2361,367.0,16.0,CNG,Manual,5,1,87265.72150390642
Honda,2011,1267,189.0,20.1,Petrol,Manual,4,1,77076.82641068022
Kia,2016,3382,243.0,16.5,Petrol,Automatic,5,3,57612.61258834364
Ford,2005,1534,314.0,28.4,Diesel,Manual,5,2,78554.03657793021
Kia,2024,1234,389.0,16.7,Diesel,Automatic,7,2,100952.36113409857
Maruti,2010,3320,67.0,22.6,,Manual,5,1,34369.211045742726
Kia,2013,2082,242.0,20.1,Diesel,Automatic,6,1,72079.95372090227
Maruti,2019,3125,143.0,21.0,Petrol,Manual,4,1,42389.866877823384
Hyundai,2021,1973,231.0,19.5,Petrol,Manual,7,0,73763.73563030551
Kia,2016,3492,238.0,17.7,Diesel,Manual,6,2,74570.97912321017
Kia,2009,1702,92.0,13.4,Petrol,Automatic,5,3,40939.81473288379
Honda,2000,1909,337.0,18.5,Diesel,Automatic,4,2,98342.5280636318
Ford,2022,3457,342.0,19.0,CNG,Manual,4,2,85185.50328935275
Hyundai,2017,981,111.0,13.3,Diesel,Automatic,4,1,55513.72647045067
Ford,2014,2282,214.0,19.3,Petrol,Automatic,7,3,76506.59124622896
Audi,2002,2057,71.0,14.5,Diesel,Automatic,4,3,50474.91951151099
BMW,2004,1157,215.0,19.6,CNG,Manual,7,0,69674.48739565736
Maruti,2006,1464,299.0,,CNG,Automatic,6,0,72624.50494544412
Ford,2003,2850,320.0,14.9,Petrol,Automatic,7,1,102246.68207416388
Ford,2017,3497,,,,Manual,6,1,45640.754321208144
Audi,2008,1697,66.0,21.4,CNG,Automatic,6,2,59313.57681205989
Maruti,2024,1471,,18.0,Diesel,Automatic,7,2,69987.55441614272
Kia,2016,3874,309.0,15.7,Diesel,Manual,5,1,84372.28643828897
Audi,2014,1612,392.0,25.9,CNG,Manual,6,2,89136.37100306718
Audi,2012,1533,,19.8,Petrol,Manual,7,1,64114.09841487264
Hyundai,2007,3745,338.0,20.2,Diesel,Manual,5,3,72466.5996712297
Audi,2014,3048,312.0,14.5,Diesel,Manual,5,0,94284.62703477289
BMW,2000,1075,247.0,18.7,CNG,Automatic,5,0,63966.182838194494
Honda,2024,2760,247.0,,CNG,Manual,7,1,83307.69225392537
Audi,2000,2446,347.0,24.9,Petrol,Manual,5,0,69963.07269808855
Honda,2006,1222,,20.3,Petrol,Manual,4,3,71675.52468581012
Ford,2023,3372,292.0,15.9,Petrol,Automatic,6,1,65074.48316869606
Audi,2019,3390,,15.9,,Automatic,6,3,59826.16591122186
Honda,2014,2548,388.0,8.5,Petrol,Manual,6,2,104031.70204862583
Maruti,2000,1649,336.0,17.2,Petrol,Automatic,6,3,71105.32619792073
Hyundai,2011,2189,94.0,17.9,Petrol,Manual,5,2,55157.821383974006
Audi,2019,2322,397.0,14.8,Diesel,Manual,6,2,112299.04615147787
Audi,2020,3872,294.0,19.6,Petrol,Manual,6,2,64894.52932167012
Hyundai,2021,2668,98.0,24.5,CNG,Automatic,4,1,41271.96866409728
BMW,2012,2313,288.0,23.9,Diesel,Manual,6,2,84386.75904059641
Maruti,2013,2519,398.0,15.9,Diesel,Manual,5,1,97068.4440377181
Maruti,2008,1906,,22.7,Diesel,Manual,4,1,56530.140823063775
Ford,2018,2379,344.0,21.1,Petrol,Manual,4,0,72392.65229138083
BMW,2011,2844,164.0,13.0,Diesel,Manual,5,0,64515.639963725975
Ford,2001,3584,173.0,,CNG,Automatic,7,3,41059.276775066144
Maruti,2004,3984,127.0,16.3,,Automatic,4,3,63656.52480145474
Kia,2020,3243,304.0,15.7,Petrol,Automatic,5,1,83043.94411381437
Honda,2016,2020,53.0,10.4,Petrol,Automatic,5,0,31867.830733629526
Audi,2004,1249,188.0,,Petrol,Manual,6,1,54309.95039502914
BMW,2001,1020,277.0,15.8,Diesel,Automatic,5,0,52275.72942095701
Hyundai,2004,2050,252.0,17.7,Diesel,Manual,6,0,75925.23198419329
Hyundai,2005,3865,147.0,21.7,Petrol,Manual,6,1,67385.39230545424
Maruti,2012,1587,160.0,23.3,Diesel,Automatic,7,1,65315.61617038059
Kia,2021,1649,363.0,18.7,Diesel,Automatic,4,2,86729.50633491865
Kia,2009,2412,62.0,16.6,CNG,Automatic,7,1,36789.79276861674
BMW,2019,2250,307.0,13.0,CNG,Automatic,4,2,83777.42811275511
Kia,2004,3203,304.0,10.6,Petrol,Manual,7,3,86193.285798623
Honda,2001,2092,55.0,,Petrol,Automatic,7,2,52279.35095481387
Honda,2012,1514,333.0,16.2,Petrol,Automatic,4,2,76186.18628521521
BMW,2004,2339,170.0,22.0,Diesel,Automatic,4,1,69637.72396195446
BMW,2024,1767,182.0,15.1,Diesel,Automatic,6,0,64063.59686039637
Honda,2004,2757,390.0,16.5,Diesel,Automatic,7,0,85089.86963717817
BMW,2024,1226,215.0,17.8,Diesel,Automatic,4,2,66087.43533858481
Kia,2006,2564,388.0,18.5,Diesel,Automatic,6,1,87650.02728844236
Toyota,2005,1814,385.0,20.1,Diesel,Manual,4,0,74754.76060827315
Audi,2021,2807,351.0,16.5,Diesel,Automatic,6,2,83662.77174444996
Maruti,2005,1058,372.0,18.3,CNG,Manual,5,2,68486.88476309937
Toyota,2009,3829,146.0,16.4,Diesel,Manual,5,1,73845.40589634213
Hyundai,2012,3524,64.0,16.5,Diesel,Automatic,6,2,54285.51411475919
Audi,2020,3182,288.0,20.0,CNG,Manual,5,2,65209.79956861634
Kia,2009,3424,380.0,15.0,Diesel,Manual,4,1,86524.47066496506
Audi,2022,3751,194.0,14.8,Diesel,Manual,5,3,72226.37110434067
BMW,2009,2427,346.0,25.3,CNG,Manual,5,3,81958.39961750407
Hyundai,2020,3003,,,CNG,Automatic,7,1,58906.45607291912
Maruti,2013,2431,200.0,23.1,Diesel,Manual,5,0,73462.10432035835
Toyota,2016,1960,392.0,12.3,Diesel,Automatic,5,2,105153.98413821372
Maruti,2020,2272,343.0,18.0,CNG,Manual,5,1,78852.93372836617
Toyota,2007,1069,360.0,14.4,Diesel,Manual,4,0,75206.23625854487
Ford,2019,3386,143.0,23.9,Petrol,Automatic,6,3,62430.78366771106
Toyota,2006,3165,377.0,22.7,Petrol,Manual,4,3,92064.26118536372
Maruti,2019,3724,155.0,15.4,Petrol,Manual,5,2,57687.51482887879
Toyota,2014,2320,204.0,,CNG,Automatic,6,1,48747.48759737016
BMW,2023,2329,283.0,21.3,CNG,Manual,5,3,75037.30637600023
Ford,2000,3287,349.0,18.1,,Automatic,4,2,81958.86125691207
BMW,2012,3362,398.0,,CNG,Manual,5,0,98429.2369648295
Kia,2000,1603,145.0,12.2,Petrol,Manual,4,2,47483.50534974335
BMW,2001,2108,78.0,17.2,CNG,Manual,4,0,54189.85847746362
Honda,2018,1324,353.0,11.5,Diesel,Manual,4,0,70535.49928062396
Ford,2002,2562,216.0,13.4,Petrol,Automatic,6,0,59448.3493436268
BMW,2000,2288,253.0,18.2,Diesel,Automatic,7,3,69563.6678725717
Ford,2008,961,274.0,20.6,Diesel,Manual,6,1,64371.627869367025
Hyundai,2016,3246,378.0,15.3,Petrol,Manual,6,0,101524.9938371937
Audi,2021,1219,243.0,23.2,CNG,Automatic,4,3,86878.51203246349
Maruti,2009,815,56.0,17.8,CNG,Manual,6,2,56352.2635300814
Kia,2015,2842,238.0,14.8,,Manual,5,2,86865.84589323521
Toyota,2013,2438,196.0,13.9,CNG,Manual,4,1,70355.21124279202
Kia,2006,1920,122.0,18.7,Petrol,Automatic,7,2,46274.506317897
Honda,2022,2313,80.0,18.0,CNG,Automatic,6,0,49450.43093741515
BMW,2023,949,180.0,16.3,Petrol,Automatic,5,0,64844.61410546483
Honda,2008,1847,393.0,17.2,Diesel,Automatic,6,2,86668.31107761423
BMW,2018,2954,70.0,15.9,Diesel,Automatic,6,2,50440.56841812063
Audi,2011,2397,258.0,16.1,CNG,Manual,6,0,75572.90597953305
Honda,2008,807,126.0,13.0,CNG,Manual,4,1,48262.22366813486
Hyundai,2001,2572,230.0,20.3,CNG,Automatic,4,1,71787.11082174086
Ford,2009,3371,133.0,19.4,CNG,Automatic,7,2,67609.26524947207
Toyota,2002,2922,257.0,18.7,,Automatic,7,3,51916.421395803205
BMW,2006,2623,285.0,13.7,Diesel,Manual,5,2,59622.72527411271
Kia,2005,1529,152.0,19.3,Petrol,Automatic,7,0,50491.80811789214
Audi,2009,2962,344.0,14.5,Diesel,Manual,6,2,81719.67486715048
BMW,2009,1308,59.0,,CNG,Automatic,6,3,33281.512255947855
Audi,2000,2885,297.0,16.4,Diesel,Automatic,4,2,79159.18025390283
Kia,2022,2155,174.0,21.4,CNG,Automatic,7,2,64125.077603250866
Ford,2023,2880,331.0,19.3,Petrol,Automatic,5,0,91865.19089825744
Maruti,2002,1375,70.0,19.1,CNG,Automatic,6,3,46487.61935661931
Toyota,2024,2684,364.0,22.2,CNG,Automatic,7,2,86912.2266377004
Audi,2020,1749,,17.2,Petrol,Automatic,4,0,92618.4967297436
Kia,2008,986,231.0,19.9,Diesel,Automatic,5,1,70485.45025475032
Kia,2008,3912,,8.1,Diesel,Automatic,7,3,67200.83120336928
Maruti,2014,3590,95.0,22.6,Diesel,Automatic,5,2,51390.94799959706
Ford,2023,1837,278.0,17.4,Petrol,Automatic,4,2,83562.1589584298
Ford,2006,1453,144.0,,Diesel,Automatic,7,1,46659.061762881785
Ford,2022,3855,250.0,17.4,Diesel,Automatic,6,1,75416.07119841973
Hyundai,2021,2237,285.0,14.6,Diesel,Manual,5,2,71517.82192661874
Audi,2016,2093,235.0,15.4,Diesel,Manual,4,0,69750.74699196128
Toyota,2023,2815,318.0,24.5,Petrol,Manual,4,1,79367.3533075701
Maruti,2013,3939,393.0,9.2,CNG,Automatic,7,2,94649.79046591106
BMW,2013,3738,363.0,18.5,Petrol,Automatic,6,1,73100.81921378721
Honda,2011,1613,113.0,12.7,Diesel,Automatic,5,1,66178.88594793015
Audi,2007,2215,397.0,15.8,CNG,Manual,5,2,72255.41905258204
Hyundai,2015,3042,124.0,18.3,Petrol,Manual,5,3,50791.850566708694
Audi,2014,2794,101.0,18.3,Diesel,Automatic,7,3,59979.65516915299
Honda,2024,3378,336.0,18.5,Petrol,Manual,6,0,82492.56080042676
Kia,2014,3305,393.0,20.3,Petrol,Manual,4,0,84816.54296793502
Ford,2023,3575,212.0,22.3,CNG,Automatic,6,1,62290.233593196564
Kia,2021,1014,288.0,30.0,CNG,Automatic,5,0,76333.37120977204
Toyota,2002,3198,212.0,20.7,Petrol,Automatic,4,1,70868.69785662329
Maruti,2009,2377,314.0,15.2,Diesel,Manual,5,2,73212.94947131735
Hyundai,2005,1854,278.0,18.9,,Manual,5,2,63016.64285312761
Audi,2006,2050,127.0,15.1,,Manual,4,1,55853.64046483811
Maruti,2008,2025,245.0,14.3,Diesel,Automatic,6,2,76141.39578317609
Honda,2016,3469,188.0,18.2,Petrol,Manual,5,0,62417.682363420434
Audi,2019,3498,272.0,,CNG,Automatic,5,1,69937.84489800056
Hyundai,2019,3810,240.0,23.8,Petrol,Manual,4,0,55193.17429691955
Hyundai,2013,1959,169.0,15.2,Diesel,Automatic,6,3,66674.32220088222
Toyota,2005,3791,331.0,18.0,Diesel,Manual,4,1,81702.26736175275
Ford,2023,1787,201.0,,Diesel,Manual,6,2,79079.98705210446
Toyota,2012,960,306.0,23.5,Petrol,Manual,5,0,68962.25839689534
Honda,2005,2095,394.0,17.7,Petrol,Manual,6,3,83112.8824566426
Hyundai,2002,3382,247.0,15.5,CNG,Manual,4,1,81319.09358639136
Audi,2011,1619,96.0,25.6,CNG,Automatic,5,0,46712.8702637727
Ford,2023,1981,211.0,16.3,Petrol,Manual,7,3,71799.36030060136
Audi,2008,3460,299.0,19.4,Diesel,Manual,7,1,99212.38396516585
Toyota,2010,2644,54.0,19.9,Diesel,Automatic,7,2,50101.1900100826
Audi,2003,2647,105.0,13.9,,Manual,4,2,42045.60413446032
Maruti,2017,3373,62.0,17.5,Diesel,Manual,4,3,63924.179726104805
Hyundai,2001,3438,247.0,18.1,Diesel,Automatic,4,2,64938.911525452204
Hyundai,2013,2055,316.0,19.0,Diesel,Automatic,5,0,86752.18762914788
BMW,2020,1444,334.0,22.6,Diesel,Automatic,6,2,79826.51083691292
Ford,2007,842,,15.8,CNG,Manual,4,2,90796.38117562258
Toyota,2018,2194,227.0,14.0,CNG,Manual,4,1,84903.20859415752
Hyundai,2003,1467,303.0,20.0,Petrol,Manual,6,1,72156.10334703798
Honda,2021,1008,258.0,13.5,Diesel,Automatic,6,3,72754.92402370578
Audi,2006,871,365.0,22.0,Petrol,Automatic,6,3,81570.05755550264
Toyota,2013,2333,300.0,9.7,Diesel,Automatic,7,0,92073.31166922621
Toyota,2001,3704,268.0,15.7,CNG,Manual,4,0,70605.84506845003
Ford,2003,3937,331.0,24.3,Diesel,Manual,5,3,79897.25805188107
Maruti,2003,3033,362.0,15.8,Diesel,Manual,7,1,89905.87850733986
Kia,2007,2994,70.0,15.3,CNG,Automatic,7,1,55787.50231925427
Toyota,2012,2571,342.0,22.8,Petrol,Manual,4,2,93774.54787802813
Hyundai,2022,807,68.0,16.3,CNG,Manual,6,3,60916.468814604326
