Property_ID,Area,Bedrooms,Bathrooms,Square_Feet,Parking,Furnishing_Status,Year_Built,Distance_to_CityCenter,Crime_Rate,Locality_Rating,House_Price
1442,City Outskirts,1.0,1,1439,No,Semi-Furnished,,11.21,33.3,,107003
1443,Riverside,3.0,2,1364,No,Semi-Furnished,,13.16,56.63,,271745
1444,Riverside,3.0,2,1427,No,Furnished,,-0.88,47.12,,180414
1445,Downtown,4.0,2,1773,Yes,Semi-Furnished,,17.62,36.69,,165914
1446,Hilltop,2.0,1,2089,Yes,Unfurnished,,14.28,47.4,,97186
1447,Industrial Zone,3.0,5,2134,No,Semi-Furnished,,8.43,56.56,,260888
1448,Hilltop,4.0,3,1328,Yes,Furnished,,13.33,43.27,,314241
1449,Uptown,5.0,2,1305,No,Furnished,,11.74,44.45,,251254
1450,Industrial Zone,3.0,2,1341,Yes,Unfurnished,,4.18,63.91,,285041
1451,Downtown,3.0,2,1744,No,Semi-Furnished,,26.37,56.23,,248946
1452,Hilltop,3.0,3,1694,No,Furnished,,24.91,42.89,,175833
1453,Riverside,4.0,1,1324,No,Semi-Furnished,,20.0,51.21,,278580
1454,Suburb,3.0,1,1934,Yes,Unfurnished,,23.74,45.2,,102734
1455,Suburb,1.0,4,2931,No,Unfurnished,,11.51,65.54,,73971
1456,Downtown,5.0,2,1547,No,Furnished,,14.94,24.43,,281789
1457,Suburb,3.0,2,1583,Yes,Semi-Furnished,,11.25,58.23,,212543
1458,Riverside,3.0,4,2079,Yes,Unfurnished,,16.76,57.23,,163774
1459,Industrial Zone,2.0,3,1520,No,Unfurnished,,21.68,38.99,,178908
1460,City Outskirts,3.0,2,2134,Yes,Furnished,2011.0,14.47,36.4,,144465
1461,Riverside,3.0,3,1440,No,Unfurnished,,5.98,67.32,,206115
1462,Hilltop,3.0,1,2716,Yes,Furnished,,17.9,46.83,,283965
1463,City Outskirts,2.0,3,1972,Yes,Unfurnished,1984.0,10.77,71.55,,181787
1464,Suburb,3.0,2,1489,No,Unfurnished,,21.53,34.76,,218663
1465,Industrial Zone,,3,1505,No,Furnished,,28.12,48.69,,166986
1466,Uptown,1.0,5,1543,No,Furnished,,22.46,41.47,,121640
1467,Uptown,,4,2486,Yes,Semi-Furnished,,13.49,43.63,,157050
1468,Riverside,3.0,4,1165,No,Unfurnished,,15.8,55.14,,149465
1469,Riverside,4.0,2,1466,Yes,Semi-Furnished,,14.33,38.72,,239208
1470,Suburb,4.0,2,1519,No,Semi-Furnished,,8.71,47.36,,267662
1471,Uptown,3.0,2,1792,No,Furnished,,11.29,38.62,,181645
1472,Uptown,4.0,3,1664,No,Unfurnished,,13.93,59.09,,338996
1473,Riverside,4.0,4,1054,Yes,Furnished,,13.44,78.83,,253576
1474,Hilltop,3.0,2,1600,No,Unfurnished,,6.43,69.44,,178588
1475,Uptown,2.0,4,1750,Yes,Furnished,,15.32,35.53,,182062
1476,Riverside,3.0,3,1485,No,Unfurnished,,14.59,42.86,,174588
1477,Downtown,4.0,5,2143,No,Semi-Furnished,,-0.77,49.22,,255806
1478,Uptown,4.0,4,2259,Yes,Unfurnished,,14.13,19.37,,246699
1479,City Outskirts,4.0,2,1760,Yes,Unfurnished,,-1.44,49.19,,240472
1480,Industrial Zone,3.0,1,1915,Yes,Furnished,,7.87,57.14,,178691
1481,Suburb,4.0,1,719,No,Unfurnished,,6.72,49.75,,296635
1482,Industrial Zone,2.0,2,1589,No,Unfurnished,,13.38,48.53,,274078
1483,Riverside,3.0,3,2302,Yes,Unfurnished,,10.23,40.14,,239805
1484,Uptown,1.0,3,1588,No,Unfurnished,,12.64,44.78,,39790
1485,Uptown,2.0,4,1431,Yes,Semi-Furnished,,28.29,42.86,,203370
1486,Hilltop,3.0,3,2938,Yes,Furnished,,8.23,34.4,,178492
1487,Riverside,3.0,1,2709,No,Unfurnished,,22.7,63.9,,181728
1488,City Outskirts,3.0,1,2033,Yes,Furnished,,19.19,73.67,,166148
1489,Uptown,3.0,1,2369,No,Semi-Furnished,,17.68,40.8,,203751
1490,Downtown,3.0,2,687,Yes,Semi-Furnished,,23.62,34.78,,259905
1491,Suburb,2.0,2,1406,No,Unfurnished,1998.0,11.81,38.65,,131605
1492,Riverside,3.0,1,1565,Yes,Furnished,,13.96,35.36,,122471
1493,Uptown,2.0,2,1682,No,Furnished,,9.07,42.92,,127648
1494,Industrial Zone,1.0,1,1555,Yes,Furnished,,-1.69,53.98,3.0,93962
1495,Hilltop,3.0,3,524,No,Semi-Furnished,,15.73,68.03,,193491
1496,Hilltop,3.0,2,1993,No,Semi-Furnished,,27.05,26.16,,250911
1497,Suburb,3.0,2,2071,No,Unfurnished,,5.32,64.19,,89874
1498,Riverside,3.0,2,2600,Yes,Furnished,,6.01,49.95,,199799
1499,Riverside,3.0,5,1405,No,Furnished,,17.1,18.08,,223959
1500,Riverside,4.0,2,1364,Yes,Semi-Furnished,,13.42,31.12,,202439
1501,City Outskirts,3.0,2,460,Yes,Unfurnished,,25.51,57.6,,167503
1502,Downtown,3.0,3,1653,Yes,Unfurnished,2011.0,11.42,37.14,,194477
1503,Hilltop,1.0,2,2250,No,Unfurnished,,25.73,44.19,,104015
1504,Riverside,2.0,4,1494,Yes,Semi-Furnished,,18.11,48.06,,147709
1505,City Outskirts,3.0,2,2871,Yes,Furnished,1994.0,22.91,67.74,,256552
1506,Riverside,3.0,2,1671,No,Unfurnished,,9.38,30.87,,233080
1507,Riverside,3.0,1,1873,No,Unfurnished,,13.44,59.65,,128369
1508,City Outskirts,3.0,3,1118,No,Furnished,,16.14,69.1,,166299
1509,Downtown,3.0,2,1943,No,Unfurnished,,17.47,35.34,,152528
1510,Suburb,4.0,1,810,Yes,Semi-Furnished,,9.9,61.72,,205005
1511,Hilltop,4.0,2,2146,Yes,Unfurnished,2021.0,11.48,42.13,,248125
1512,Uptown,4.0,2,2162,Yes,Furnished,,25.78,39.62,,263808
1513,Industrial Zone,,1,2479,Yes,Semi-Furnished,1990.0,21.32,45.04,,210042
1514,Riverside,1.0,3,1290,Yes,Unfurnished,,6.39,53.44,,-8944
1515,Downtown,2.0,3,1880,No,Furnished,,16.85,38.8,,180856
1516,Hilltop,1.0,1,2081,Yes,Furnished,,23.46,63.73,4.0,102967
1517,Uptown,3.0,2,2021,No,Furnished,,9.87,43.47,,222097
1518,Riverside,4.0,3,1367,No,Furnished,2004.0,18.7,19.46,,194487
1519,Industrial Zone,2.0,2,604,Yes,Unfurnished,,18.99,48.92,,110830
1520,Uptown,5.0,2,1973,Yes,Unfurnished,,3.17,30.81,,273558
1521,City Outskirts,1.0,2,1723,Yes,Semi-Furnished,,9.57,46.06,10.0,149572
1522,Industrial Zone,5.0,3,1516,No,Semi-Furnished,,11.31,55.52,,298311
1523,Hilltop,3.0,4,2181,No,Furnished,,15.0,40.14,,237939
1524,Downtown,2.0,3,1777,No,Furnished,,11.15,24.23,,210643
1525,Downtown,3.0,1,1140,Yes,Semi-Furnished,1988.0,17.75,34.92,,191705
1526,Hilltop,2.0,2,834,No,Unfurnished,,12.76,69.48,,118286
1527,Suburb,2.0,4,1235,No,Unfurnished,2015.0,4.08,52.85,,78341
1528,Suburb,2.0,1,2996,No,Unfurnished,,-3.99,62.87,,160510
1529,Uptown,4.0,0,2161,No,Furnished,,11.23,74.97,,260047
1530,City Outskirts,3.0,4,1894,Yes,Semi-Furnished,,16.08,80.92,,234831
1531,Uptown,2.0,1,1709,No,Semi-Furnished,,14.97,53.18,,107064
1532,Riverside,3.0,4,1676,Yes,Semi-Furnished,,7.41,45.76,,255604
1533,Downtown,4.0,2,2383,Yes,Unfurnished,,20.83,40.62,,219201
1534,Uptown,2.0,3,1554,Yes,Semi-Furnished,1999.0,12.21,51.52,,94434
1535,Uptown,3.0,2,2088,Yes,Semi-Furnished,,20.96,56.92,,107797
1536,Hilltop,2.0,2,1625,No,Unfurnished,1985.0,21.23,60.56,,86875
1537,Industrial Zone,2.0,3,2770,Yes,Furnished,,20.74,34.77,,80632
1538,Downtown,3.0,3,2171,Yes,Furnished,,19.48,34.97,,155104
1539,Downtown,2.0,1,2422,No,Unfurnished,,6.68,46.38,,213330
1540,Suburb,3.0,2,1507,No,Semi-Furnished,,13.58,50.03,,158554
1541,Suburb,4.0,1,2329,No,Furnished,,25.44,74.24,,162757
1542,Downtown,2.0,2,1643,No,Furnished,,13.27,14.61,,193900
1543,Industrial Zone,3.0,2,1855,Yes,Furnished,,4.22,40.89,,266486
1544,Uptown,2.0,2,2617,No,Unfurnished,,20.01,62.68,,152201
1545,Riverside,,2,1278,No,Furnished,,18.76,34.98,,173306
1546,Uptown,3.0,1,1901,Yes,Semi-Furnished,,14.23,49.68,,216121
1547,Industrial Zone,4.0,1,2019,Yes,Unfurnished,,13.0,64.41,,219734
1548,Riverside,3.0,1,2060,No,Unfurnished,,16.62,59.94,,138724
1549,Downtown,1.0,2,1574,Yes,Furnished,,20.27,60.24,,75807
1550,Hilltop,3.0,5,2843,No,Semi-Furnished,,15.55,46.96,,223317
1551,Riverside,,1,1152,No,Unfurnished,,19.07,51.82,,195584
1552,Suburb,3.0,4,2529,Yes,Furnished,,26.67,52.5,,267513
1553,Hilltop,4.0,3,2407,Yes,Semi-Furnished,,13.1,42.02,,263341
1554,Industrial Zone,4.0,3,2750,Yes,Semi-Furnished,,33.82,62.5,,275921
1555,Downtown,2.0,3,1005,Yes,Unfurnished,,27.71,30.4,,250274
1556,Industrial Zone,2.0,3,1365,No,Furnished,2009.0,11.69,39.99,,93733
1557,City Outskirts,3.0,1,2545,No,Semi-Furnished,,29.28,62.6,,218402
1558,Riverside,3.0,2,861,Yes,Unfurnished,,11.26,20.38,,228180
1559,Riverside,4.0,3,996,No,Unfurnished,,32.06,52.14,,243287
1560,Industrial Zone,5.0,2,1555,Yes,Unfurnished,,13.2,66.54,,268088
1561,Hilltop,3.0,3,1895,No,Unfurnished,,18.6,38.53,,314551
1562,City Outskirts,2.0,1,2596,No,Unfurnished,,18.47,56.2,,193419
1563,City Outskirts,4.0,3,1707,No,Semi-Furnished,,12.32,51.86,,160103
1564,Downtown,2.0,2,1495,No,Unfurnished,,18.15,59.83,,221400
1565,Hilltop,4.0,2,1955,No,Furnished,,23.12,50.21,,364139
1566,Uptown,3.0,2,2034,No,Furnished,1994.0,15.6,67.21,,270130
1567,City Outskirts,3.0,3,2020,Yes,Semi-Furnished,,16.83,55.59,,258988
1568,Industrial Zone,1.0,4,1711,Yes,Unfurnished,,20.68,62.95,,173879
1569,Riverside,3.0,2,822,Yes,Unfurnished,2003.0,7.23,62.15,,225731
1570,City Outskirts,3.0,3,1341,No,Semi-Furnished,,15.59,70.35,10.0,220831
1571,Industrial Zone,3.0,2,2510,Yes,Unfurnished,,23.81,35.49,,195116
1572,Downtown,2.0,1,1893,No,Unfurnished,,13.05,31.38,,97634
1573,Downtown,4.0,1,1638,No,Furnished,,19.2,65.63,,187613
1574,Riverside,4.0,1,2359,No,Unfurnished,,3.4,52.44,,316094
1575,Riverside,2.0,2,1234,Yes,Semi-Furnished,,15.73,78.12,,228375
1576,Riverside,1.0,2,1687,No,Furnished,,14.02,17.11,,130793
1577,Uptown,1.0,3,1868,No,Semi-Furnished,,15.35,48.94,,74994
1578,Riverside,3.0,3,1579,Yes,Semi-Furnished,,13.83,49.71,,127817
1579,Hilltop,3.0,1,1850,Yes,Unfurnished,,23.66,63.44,,210963
1580,Downtown,3.0,2,1706,Yes,Unfurnished,2020.0,8.65,79.26,,254643
1581,Downtown,2.0,2,1100,No,Furnished,,12.55,50.11,,273882
1582,City Outskirts,3.0,2,1890,No,Semi-Furnished,,9.52,56.31,8.0,177640
1583,Riverside,3.0,1,1135,Yes,Semi-Furnished,,5.75,23.2,,217444
1584,Uptown,3.0,1,1882,No,Unfurnished,,14.52,54.3,,257869
1585,Hilltop,,4,2487,No,Semi-Furnished,,8.41,54.43,,192987
1586,Suburb,2.0,3,1659,No,Semi-Furnished,,16.72,41.45,,143662
1587,City Outskirts,3.0,1,1214,Yes,Semi-Furnished,,16.9,54.48,,241917
1588,Hilltop,3.0,2,1736,No,Semi-Furnished,,16.11,53.74,,294487
1589,Industrial Zone,3.0,2,1384,Yes,Semi-Furnished,,19.04,74.26,,203103
1590,Uptown,4.0,3,2097,Yes,Furnished,2018.0,-1.35,38.59,,200352
1591,Riverside,3.0,2,1726,Yes,Semi-Furnished,,25.47,36.7,,200499
1592,Uptown,,1,2654,No,Semi-Furnished,,14.58,37.23,,117110
1593,Suburb,2.0,3,2381,No,Furnished,,19.8,43.47,,161753
1594,Hilltop,2.0,2,1723,No,Unfurnished,,8.01,26.1,7.0,233306
1595,Uptown,4.0,2,2157,Yes,Unfurnished,,6.08,46.07,,378519
1596,Industrial Zone,3.0,2,1603,Yes,Furnished,,18.56,50.52,,231002
1597,Suburb,2.0,2,1816,No,Furnished,,20.07,72.49,,-656
1598,Suburb,1.0,2,1619,No,Unfurnished,,6.4,48.13,,185930
1599,Hilltop,1.0,2,2183,Yes,Semi-Furnished,1984.0,19.18,68.99,,174609
1600,Suburb,4.0,2,2516,No,Semi-Furnished,,19.91,62.43,,196787
1601,Hilltop,2.0,1,2199,Yes,Furnished,,19.4,52.07,,101558
1602,Uptown,2.0,3,2260,Yes,Semi-Furnished,,16.07,47.86,,228150
1603,Industrial Zone,2.0,1,2261,Yes,Furnished,,17.17,58.04,,141514
1604,Riverside,3.0,1,2075,Yes,Unfurnished,1995.0,26.98,59.64,,135317
1605,Downtown,1.0,3,1230,No,Semi-Furnished,,10.94,42.08,,71106
1606,Downtown,3.0,3,2650,Yes,Unfurnished,,21.13,58.79,,335012
1607,Uptown,1.0,3,2702,Yes,Semi-Furnished,,17.95,48.64,,168192
1608,Riverside,4.0,2,1683,No,Semi-Furnished,,5.4,58.18,,261379
1609,Downtown,2.0,2,1614,Yes,Semi-Furnished,,5.03,74.62,10.0,206571
1610,Industrial Zone,3.0,3,2106,Yes,Furnished,,16.18,44.58,,176720
1611,Suburb,4.0,3,2075,Yes,Unfurnished,,3.8,20.22,,291812
1612,Uptown,3.0,2,1699,Yes,Furnished,2009.0,-1.77,49.2,,253065
1613,Uptown,3.0,4,1174,No,Furnished,,38.11,33.9,,189347
1614,City Outskirts,2.0,1,1952,No,Unfurnished,,8.24,53.95,,169502
1615,City Outskirts,2.0,0,2075,No,Unfurnished,,21.43,34.89,,227323
1616,City Outskirts,3.0,4,2162,No,Furnished,1980.0,16.64,48.34,,234218
1617,Hilltop,,3,1974,Yes,Furnished,,31.29,74.46,,247829
1618,Riverside,3.0,4,1664,Yes,Furnished,,28.24,77.48,,291436
1619,Uptown,3.0,3,2297,No,Unfurnished,,18.93,55.42,,272267
1620,City Outskirts,4.0,1,1832,Yes,Furnished,,5.07,36.48,,151029
1621,Uptown,3.0,2,1567,No,Unfurnished,,25.74,63.1,,243355
1622,Suburb,1.0,1,1709,Yes,Furnished,,6.31,43.02,,85139
1623,City Outskirts,3.0,2,927,No,Unfurnished,,22.5,27.65,,114795
1624,Uptown,,3,1708,No,Furnished,,8.07,79.3,,245218
1625,Riverside,2.0,2,2144,No,Semi-Furnished,,11.51,49.84,,223419
1626,Hilltop,3.0,2,1969,No,Semi-Furnished,,31.28,58.27,,156514
1627,Industrial Zone,2.0,2,2560,Yes,Unfurnished,,16.72,45.12,9.0,83478
1628,Riverside,3.0,4,1668,Yes,Unfurnished,,9.53,58.02,,283591
1629,Riverside,1.0,1,2043,Yes,Semi-Furnished,,13.47,37.61,,103489
1630,Industrial Zone,3.0,2,2196,No,Unfurnished,,16.67,48.27,,196971
1631,City Outskirts,4.0,1,2971,No,Unfurnished,,9.03,63.75,,323267
1632,Riverside,2.0,3,1872,Yes,Semi-Furnished,,19.57,47.31,,131737
1633,Hilltop,3.0,1,1277,Yes,Furnished,,9.3,37.35,,242827
1634,Downtown,4.0,3,2223,Yes,Unfurnished,,0.01,63.82,,251129
1635,Hilltop,5.0,2,2732,Yes,Unfurnished,,13.47,44.59,,187061
1636,Suburb,2.0,1,1638,No,Furnished,,10.76,44.27,,131760
1637,Hilltop,3.0,4,2220,No,Furnished,,16.02,33.06,5.0,211253
1638,Uptown,2.0,1,2414,Yes,Unfurnished,1987.0,13.6,73.21,7.0,115907
1639,Downtown,,2,2308,Yes,Unfurnished,,21.06,65.96,,181600
1640,City Outskirts,5.0,1,1862,Yes,Furnished,,20.02,46.19,,294210
1641,Uptown,3.0,2,1450,No,Unfurnished,,0.94,36.94,,183110
1642,Industrial Zone,4.0,2,1759,Yes,Furnished,,14.66,60.18,,261930
1643,Hilltop,3.0,2,2029,No,Furnished,2008.0,11.89,56.04,,226959
1644,Uptown,3.0,1,2254,No,Unfurnished,1992.0,12.86,43.83,,214648
1645,Riverside,1.0,2,1966,Yes,Unfurnished,,2.45,48.62,,91100
1646,Uptown,4.0,3,1610,Yes,Furnished,,-7.2,58.87,,198971
1647,Uptown,2.0,3,2077,Yes,Unfurnished,,25.47,53.43,,121831
1648,Hilltop,4.0,2,2230,No,Furnished,,13.34,55.54,,378010
1649,Suburb,4.0,2,1989,Yes,Semi-Furnished,,17.05,53.92,,284151
1650,Industrial Zone,4.0,2,1381,Yes,Semi-Furnished,,10.18,60.94,,285356
1651,Hilltop,1.0,2,1709,No,Furnished,,4.95,41.63,,182037
1652,City Outskirts,2.0,1,2273,No,Furnished,,11.18,52.41,,262493
1653,Industrial Zone,2.0,2,1108,No,Unfurnished,,7.91,39.17,,183130
1654,Downtown,3.0,2,753,Yes,Furnished,,19.26,40.26,,174942
1655,Riverside,1.0,2,2554,No,Furnished,,17.35,78.55,,126199
1656,Suburb,5.0,2,2055,No,Unfurnished,,19.63,28.63,,319234
1657,Downtown,3.0,4,2103,No,Unfurnished,,17.71,60.02,,296372
1658,Downtown,2.0,1,1261,No,Semi-Furnished,,1.42,90.77,,149070
1659,Industrial Zone,3.0,3,2168,No,Furnished,,12.44,76.47,,222086
1660,Suburb,3.0,3,1937,Yes,Furnished,,9.25,58.45,,154193
1661,Riverside,3.0,2,1007,No,Semi-Furnished,,16.17,78.66,,136112
1662,City Outskirts,3.0,2,2512,No,Furnished,,10.41,56.01,,273566
1663,Suburb,5.0,2,1879,No,Unfurnished,,17.16,45.57,,332354
1664,Suburb,3.0,1,1601,Yes,Furnished,,17.5,50.31,,205223
1665,Suburb,,2,1611,Yes,Unfurnished,,13.21,63.5,,261527
1666,Riverside,4.0,3,792,No,Furnished,,16.96,81.16,,314597
1667,Suburb,2.0,1,2096,No,Semi-Furnished,,17.63,65.94,,190268
1668,Suburb,5.0,2,1930,No,Unfurnished,,15.87,48.67,,320984
1669,Uptown,2.0,3,1702,No,Unfurnished,,17.49,40.42,,188775
1670,Uptown,4.0,3,2439,Yes,Semi-Furnished,,19.63,20.9,,269749
1671,Uptown,3.0,2,1108,Yes,Unfurnished,,12.44,47.95,,264222
1672,Uptown,4.0,3,1501,Yes,Semi-Furnished,,9.8,34.48,,161847
1673,Suburb,4.0,2,1374,No,Furnished,,17.43,63.91,,198950
1674,Industrial Zone,4.0,1,1660,No,Semi-Furnished,,10.95,46.22,,226699
1675,Uptown,4.0,2,1833,Yes,Furnished,,14.93,64.59,,255738
1676,Downtown,2.0,2,2015,Yes,Unfurnished,,14.06,87.61,,183139
1677,Industrial Zone,1.0,4,1626,No,Unfurnished,,26.81,48.05,,93706
1678,City Outskirts,3.0,1,1361,Yes,Semi-Furnished,,20.31,52.44,,168727
1679,Uptown,2.0,2,2643,Yes,Furnished,,23.63,55.45,,187748
1680,Riverside,3.0,2,3005,Yes,Semi-Furnished,,17.88,45.76,,286790
1681,City Outskirts,2.0,2,1871,Yes,Unfurnished,,17.01,51.74,,171570
1682,Hilltop,,1,1421,Yes,Unfurnished,,17.91,44.75,,163069
1683,Hilltop,3.0,2,2537,No,Furnished,,11.8,70.37,,216122
1684,Downtown,4.0,3,1076,No,Furnished,,7.01,46.77,,180040
1685,City Outskirts,2.0,2,1632,No,Unfurnished,,19.07,31.27,,148762
1686,City Outskirts,4.0,2,1451,No,Unfurnished,,18.58,32.56,,146261
1687,Downtown,5.0,2,1220,Yes,Furnished,,24.99,37.38,,253153
1688,Hilltop,3.0,2,1659,No,Semi-Furnished,,21.01,43.28,,222130
1689,Uptown,3.0,2,1367,Yes,Semi-Furnished,,11.95,63.13,,194085
1690,Downtown,4.0,3,1806,Yes,Furnished,,7.2,62.18,,323190
1691,Riverside,2.0,5,1813,No,Furnished,,17.44,63.44,,149903
1692,Downtown,3.0,2,1489,No,Furnished,,15.17,50.25,,148756
1693,Suburb,3.0,2,1614,No,Unfurnished,,11.07,64.9,,263946
1694,Hilltop,2.0,3,1684,No,Semi-Furnished,,18.82,46.33,,183985
1695,Suburb,3.0,2,2204,Yes,Furnished,,6.69,22.47,,306317
1696,Hilltop,1.0,2,1725,Yes,Semi-Furnished,,10.67,64.23,,137806
1697,Hilltop,1.0,2,2212,Yes,Unfurnished,,34.96,39.72,,143216
1698,City Outskirts,2.0,3,2092,No,Unfurnished,,8.11,46.75,,110758
1699,Uptown,,2,2085,No,Furnished,,18.09,44.55,,204910
1700,Uptown,3.0,3,2493,Yes,Furnished,,22.04,57.83,,208306
1701,Hilltop,,3,1240,Yes,Furnished,,20.93,52.38,,226388
1702,Hilltop,3.0,2,1563,No,Furnished,,19.74,46.56,,293724
1703,Suburb,2.0,3,2681,No,Semi-Furnished,,18.16,73.98,,197434
1704,Riverside,3.0,3,1671,Yes,Furnished,1988.0,14.89,48.64,8.0,209528
1705,Downtown,3.0,2,392,Yes,Semi-Furnished,,25.06,46.45,,226678
1706,Hilltop,2.0,1,1698,Yes,Unfurnished,,24.67,62.12,,145069
1707,Hilltop,3.0,1,1867,No,Unfurnished,,22.02,67.51,,110044
1708,Downtown,2.0,2,491,Yes,Semi-Furnished,,26.2,63.36,,160179
1709,Downtown,3.0,2,2466,Yes,Semi-Furnished,,21.67,41.03,,185330
1710,Riverside,3.0,2,1443,No,Furnished,,12.67,55.51,,237645
1711,Riverside,2.0,1,1964,Yes,Furnished,,10.16,51.27,,117413
1712,Downtown,1.0,4,1687,Yes,Furnished,2009.0,17.59,47.09,,124691
1713,Hilltop,4.0,2,1155,Yes,Unfurnished,,17.04,35.98,,321718
1714,Hilltop,3.0,2,1264,No,Semi-Furnished,,18.24,53.31,,241251
1715,Downtown,1.0,2,1332,No,Semi-Furnished,1994.0,25.73,66.31,,47376
1716,Hilltop,,2,2342,Yes,Semi-Furnished,,12.36,74.45,,164187
1717,Riverside,1.0,2,1726,No,Semi-Furnished,,13.94,67.3,,149774
1718,Downtown,3.0,2,1539,Yes,Furnished,,17.1,43.27,,232743
1719,Riverside,,1,1332,Yes,Furnished,2002.0,13.96,36.01,,156431
1720,Hilltop,2.0,3,2398,No,Semi-Furnished,,2.18,27.61,,141852
1721,Hilltop,2.0,3,2532,Yes,Furnished,,11.77,65.82,,186795
1722,City Outskirts,2.0,2,2392,No,Unfurnished,,8.11,62.34,,226391
1723,Suburb,2.0,3,2046,No,Furnished,,24.58,41.68,,129822
1724,Suburb,2.0,3,1944,Yes,Unfurnished,,9.21,38.63,,142080
1725,Industrial Zone,3.0,1,1192,Yes,Unfurnished,,14.7,69.02,,202668
1726,Riverside,1.0,5,1677,No,Semi-Furnished,,15.36,64.6,,118805
1727,Downtown,3.0,3,1458,No,Semi-Furnished,,18.49,69.39,,280241
1728,Suburb,,2,887,Yes,Furnished,,16.82,58.42,,227409
1729,Hilltop,4.0,1,2328,No,Semi-Furnished,,17.2,59.7,,329487
1730,Uptown,3.0,1,1452,Yes,Unfurnished,,8.84,19.11,,126836
1731,Downtown,2.0,1,2397,Yes,Unfurnished,,13.08,44.39,,233541
1732,Riverside,3.0,3,2240,No,Furnished,,5.29,80.34,,233667
1733,Hilltop,3.0,2,2078,Yes,Unfurnished,,17.65,41.48,,151827
1734,Hilltop,3.0,3,2106,No,Semi-Furnished,,9.61,53.28,,186123
1735,Uptown,2.0,3,1492,Yes,Furnished,,24.44,73.37,,200377
1736,Riverside,4.0,3,2728,Yes,Furnished,,1.16,63.12,,419594
1737,Industrial Zone,3.0,3,1821,Yes,Furnished,,28.47,35.52,,116487
1738,Downtown,2.0,1,1950,Yes,Semi-Furnished,,16.63,32.39,,131564
1739,Hilltop,3.0,2,1475,Yes,Unfurnished,,12.85,74.15,,180228
1740,Industrial Zone,3.0,3,1334,Yes,Semi-Furnished,,18.85,61.12,,269517
1741,City Outskirts,4.0,1,2038,No,Furnished,,25.23,55.33,3.0,264232
1742,Hilltop,4.0,1,1908,No,Unfurnished,1997.0,28.2,57.54,,254872
1743,City Outskirts,4.0,4,1405,Yes,Furnished,,14.97,44.46,,121883
1744,City Outskirts,1.0,3,1080,No,Semi-Furnished,,1.03,36.64,,124034
1745,Downtown,3.0,2,1165,No,Furnished,,14.41,56.6,,166278
1746,Downtown,3.0,3,2398,No,Semi-Furnished,,11.29,40.98,,172805
1747,Uptown,1.0,3,1493,No,Furnished,,19.59,41.13,,102029
1748,Hilltop,2.0,2,1630,No,Furnished,,12.11,44.5,,126450
1749,Downtown,4.0,1,2525,Yes,Furnished,,7.08,61.76,,245709
1750,Downtown,2.0,4,1238,Yes,Semi-Furnished,,11.34,39.47,,63153
1751,Uptown,3.0,2,1436,Yes,Semi-Furnished,,24.56,38.14,,138496
1752,Uptown,2.0,1,1415,Yes,Semi-Furnished,,15.91,35.77,,271990
1753,Hilltop,1.0,2,2609,Yes,Semi-Furnished,,21.88,47.7,,93100
1754,Industrial Zone,2.0,3,2796,No,Semi-Furnished,2012.0,12.1,65.16,,131635
1755,Riverside,,2,2175,No,Unfurnished,,23.24,47.82,,219159
1756,Suburb,4.0,2,2191,Yes,Furnished,,8.92,50.04,,241102
1757,Hilltop,,2,1509,Yes,Semi-Furnished,,9.7,52.85,,171974
1758,Suburb,3.0,10,2773,No,Unfurnished,,24.57,45.05,,88792
1759,Riverside,2.0,1,1933,Yes,Unfurnished,,24.25,36.36,,115342
1760,City Outskirts,3.0,2,2226,Yes,Furnished,,1.65,43.52,7.0,214359
1761,Industrial Zone,3.0,4,1747,No,Furnished,,21.96,41.49,,159447
1762,Hilltop,4.0,1,1665,Yes,Furnished,,5.63,48.67,,170731
1763,Downtown,1.0,5,2631,Yes,Semi-Furnished,,22.45,43.22,1.0,262063
1764,Uptown,3.0,4,2069,Yes,Furnished,,22.26,53.38,,339647
1765,Hilltop,2.0,4,2525,Yes,Furnished,,26.04,48.31,,197485
1766,Uptown,2.0,2,1927,Yes,Furnished,,26.93,40.65,,151818
1767,City Outskirts,4.0,3,1375,No,Unfurnished,,16.65,71.83,,192412
1768,Uptown,3.0,3,1508,Yes,Semi-Furnished,,13.27,57.2,,226946
1769,City Outskirts,3.0,0,1851,Yes,Furnished,,14.85,46.88,,166052
1770,Industrial Zone,3.0,1,1486,No,Unfurnished,,14.12,41.89,,243775
1771,Riverside,3.0,3,1246,Yes,Semi-Furnished,,13.18,63.71,,301697
1772,City Outskirts,4.0,2,2400,Yes,Furnished,,13.69,36.98,,195298
1773,Suburb,4.0,1,1527,No,Unfurnished,,22.89,71.06,,230621
1774,Hilltop,,2,1869,No,Semi-Furnished,,5.94,28.5,,241978
1775,City Outskirts,4.0,3,1948,No,Furnished,,22.56,91.51,,288886
1776,Hilltop,2.0,2,1505,No,Furnished,,14.94,43.67,,42273
1777,Riverside,3.0,2,2525,No,Unfurnished,,4.69,30.53,1.0,172988
1778,Industrial Zone,3.0,10,1241,Yes,Furnished,,19.16,39.96,,182859
1779,City Outskirts,2.0,2,1930,No,Unfurnished,1999.0,4.13,45.32,,130398
1780,Riverside,4.0,3,1923,No,Unfurnished,,15.61,41.55,6.0,279897
1781,Suburb,1.0,2,1772,No,Unfurnished,,29.84,55.34,,127656
